ID;PARTNER;BGN_DT;END_DT;BESTANDID
743;Eidgenössisches Amt für Messwesen ;1978-01-01T00:00:00Z;2000-12-31T00:00:00Z;[4905]
2818;Schweizerisches Katastrophenhilfekorps ;1978-01-01T00:00:00Z;2001-12-31T00:00:00Z;
1564;Eidgenössische Kommission für Jugendfragen ;1978-01-01T00:00:00Z;2003-12-31T00:00:00Z;[4610]
569;Truppeninformationsdienst der Armee ;1978-01-01T00:00:00Z;2007-12-31T00:00:00Z;
590;Fliegermuseum Dübendorf ;1978-01-01T00:00:00Z;9999-12-31T00:00:00Z;
5293056;Eidgenössische Kommission für das Messwesen ;1978-01-01T00:00:00Z;9999-12-31T00:00:00Z;
795;Bundesamt für wirtschaftliche Kriegsvorsorge ;1979-01-01T00:00:00Z;1983-12-31T00:00:00Z;[31159457]
458;Bundesamt für Forstwesen ;1979-01-01T00:00:00Z;1985-12-31T00:00:00Z;
1737;Aussendienst ;1979-01-01T00:00:00Z;1987-12-31T00:00:00Z;
431;Bundesamt für Kulturpflege ;1979-01-01T00:00:00Z;1989-12-31T00:00:00Z;[4612]
469;Elektronisches Rechenzentrum der Bundesverwaltung ;1979-01-01T00:00:00Z;1989-12-31T00:00:00Z;[5210]
472;Bundesamt für Umweltschutz ;1979-01-01T00:00:00Z;1989-12-31T00:00:00Z;[4653]
478;Landeshydrologie ;1979-01-01T00:00:00Z;1989-12-31T00:00:00Z;
1813;Bundesamt für Militärveterinärdienst ;1979-01-01T00:00:00Z;1989-12-31T00:00:00Z;
746;Bundesamt für Organisation ;1979-01-01T00:00:00Z;1990-12-31T00:00:00Z;[378375]
118;Kommission des Nationalrats für Gesundheit und Umwelt ;1979-01-01T00:00:00Z;1991-11-24T00:00:00Z;
83;Wirtschaftskommission des Nationalrats ;1979-01-01T00:00:00Z;1991-12-31T00:00:00Z;
88;Kommission des Nationalrats für soziale Sicherheit ;1979-01-01T00:00:00Z;1991-12-31T00:00:00Z;
90;Bautengruppe des Nationalrats ;1979-01-01T00:00:00Z;1991-12-31T00:00:00Z;
92;Energiekommission des Nationalrats ;1979-01-01T00:00:00Z;1991-12-31T00:00:00Z;
131;Verkehrskommission des Nationalrats ;1979-01-01T00:00:00Z;1991-12-31T00:00:00Z;
141;Petitions- und Gewährleistungskommission des Nationalrats ;1979-01-01T00:00:00Z;1991-12-31T00:00:00Z;
172;Verwaltungsabteilung im eidgenössischen Departement für auswärtige Angelegenheiten ;1979-01-01T00:00:00Z;1994-12-31T00:00:00Z;[6974]
534;Bundesamt für geistiges Eigentum ;1979-01-01T00:00:00Z;1995-12-31T00:00:00Z;[4566]
568;Bundesamt für Adjutantur ;1979-01-01T00:00:00Z;1995-12-31T00:00:00Z;[4544]
579;Bundesamt für Infanterie ;1979-01-01T00:00:00Z;1995-12-31T00:00:00Z;[1994342]
583;Bundesamt für mechanisierte und leichte Truppen ;1979-01-01T00:00:00Z;1995-12-31T00:00:00Z;[4621]
585;Bundesamt für Artillerie ;1979-01-01T00:00:00Z;1995-12-31T00:00:00Z;[4549]
588;Bundesamt für Militärflugwesen und Fliegerabwehr ;1979-01-01T00:00:00Z;1995-12-31T00:00:00Z;[415285]
592;Bundesamt für Militärflugplätze ;1979-01-01T00:00:00Z;1995-12-31T00:00:00Z;[4623]
600;Bundesamt für Genie und Festungen ;1979-01-01T00:00:00Z;1995-12-31T00:00:00Z;[4570]
610;Bundesamt für Übermittlungstruppen ;1979-01-01T00:00:00Z;1995-12-31T00:00:00Z;[1996361]
613;Bundesamt für Sanität ;1979-01-01T00:00:00Z;1995-12-31T00:00:00Z;[4636]
626;Bundesamt für Transporttruppen ;1979-01-01T00:00:00Z;1995-12-31T00:00:00Z;[2057155]
630;Bundesamt für Luftschutztruppen ;1979-01-01T00:00:00Z;1995-12-31T00:00:00Z;[4617]
1815;Bundesamt für Rüstungsbeschaffung ;1979-01-01T00:00:00Z;1995-12-31T00:00:00Z;
464;Bundesamt für Gesundheitswesen ;1979-01-01T00:00:00Z;1996-12-31T00:00:00Z;[6769]
446;Bundesamt für Strassenbau ;1979-01-01T00:00:00Z;1997-12-31T00:00:00Z;[4644]
791;Bundesamt für Konjunkturfragen ;1979-01-01T00:00:00Z;1997-12-31T00:00:00Z;[4608]
824;Bundesamt für Energiewirtschaft ;1979-01-01T00:00:00Z;1997-12-31T00:00:00Z;[4558]
449;Amt für Bundesbauten ;1979-01-01T00:00:00Z;1998-12-31T00:00:00Z;[4432]
763;Abteilung für Ein- und Ausfuhr ;1979-01-01T00:00:00Z;1998-12-31T00:00:00Z;[4325]
1816;Bundesamt für Rüstungsbetriebe ;1979-01-01T00:00:00Z;1998-12-31T00:00:00Z;
444;Bundesamt für Wasserwirtschaft ;1979-01-01T00:00:00Z;1999-12-31T00:00:00Z;[1186613]
515;Bundesamt für Polizeiwesen ;1979-01-01T00:00:00Z;1999-12-31T00:00:00Z;[4628]
533;Bundesamt für Privatversicherungswesen ;1979-01-01T00:00:00Z;1999-12-31T00:00:00Z;[4631]
761;Bundesamt für Aussenwirtschaft ;1979-01-01T00:00:00Z;1999-12-31T00:00:00Z;[4551]
440;Schweizerische meteorologische Anstalt ;1979-01-01T00:00:00Z;2000-12-31T00:00:00Z;[6737]
540;Bundesamt für Raumplanung ;1979-01-01T00:00:00Z;2000-12-31T00:00:00Z;[4633]
522;Bundesamt für Ausländerfragen ;1979-01-01T00:00:00Z;2003-12-31T00:00:00Z;[2089147]
652;Felddivision 2 ;1979-01-01T00:00:00Z;2003-12-31T00:00:00Z;[1131674]
657;Felddivision 5 ;1979-01-01T00:00:00Z;2003-12-31T00:00:00Z;[557386]
661;Felddivision 7 ;1979-01-01T00:00:00Z;2003-12-31T00:00:00Z;[555640]
480;Bundesamt für Bildung und Wissenschaft ;1979-01-01T00:00:00Z;2004-12-31T00:00:00Z;[4556]
562;Bundesamt für Militärversicherung ;1979-01-01T00:00:00Z;2005-12-31T00:00:00Z;[4625]
784;Bundesamt für Veterinärwesen ;1979-01-01T00:00:00Z;2013-12-31T00:00:00Z;[4660]
175;Generalsekretariat des eidgenössischen Departements für auswärtige Angelegenheiten ;1979-01-01T00:00:00Z;9999-12-31T00:00:00Z;[5343]
186;Eidgenössisches Departement für auswärtige Angelegenheiten ;1979-01-01T00:00:00Z;9999-12-31T00:00:00Z;[5163]
468;Bundesamt für Statistik ;1979-01-01T00:00:00Z;9999-12-31T00:00:00Z;[4642]
487;Schweizerisches Bundesarchiv ;1979-01-01T00:00:00Z;9999-12-31T00:00:00Z;[6764]
495;Generalsekretariat des eidgenössischen Justiz- und Polizeidepartements ;1979-01-01T00:00:00Z;9999-12-31T00:00:00Z;[5348]
496;Bundesamt für Justiz ;1979-01-01T00:00:00Z;9999-12-31T00:00:00Z;[4602]
559;Bundesamt für Landestopographie ;1979-01-01T00:00:00Z;9999-12-31T00:00:00Z;[2107663]
572;Oberauditorat ;1979-01-01T00:00:00Z;9999-12-31T00:00:00Z;[5814]
753;Eidgenössisches Finanzdepartement ;1979-01-01T00:00:00Z;9999-12-31T00:00:00Z;[4920]
777;Bundesamt für Landwirtschaft ;1979-01-01T00:00:00Z;9999-12-31T00:00:00Z;[4614]
813;Bundesamt für Verkehr ;1979-01-01T00:00:00Z;9999-12-31T00:00:00Z;[4657]
818;Bundesamt für Zivilluftfahrt ;1979-01-01T00:00:00Z;9999-12-31T00:00:00Z;[373098]
2173;Generalsekretariat des eidgenössischen Finanzdepartements ;1979-01-01T00:00:00Z;9999-12-31T00:00:00Z;[8339433]
581711;Schweizerisches Institut für Rechtsvergleichung ;1979-01-01T00:00:00Z;9999-12-31T00:00:00Z;
1217657;Schweizerische Vereinigung für Kartoffelsorten ;1979-01-01T00:00:00Z;9999-12-31T00:00:00Z;[2085735]
371;Schweizerische Vertretung, Harare ;1980-01-01T00:00:00Z;9999-12-31T00:00:00Z;[6308]
526;Zentralstelle zur Bekämpfung von Sprengstoffdelikten ;1980-01-01T00:00:00Z;9999-12-31T00:00:00Z;
1572;Eidgenössische Berufsbildungskommission ;1980-01-01T00:00:00Z;9999-12-31T00:00:00Z;[4879]
1584;Schweizerisch-italienische Delegation für die Wasserkraftnutzung der Albigna ;1980-01-01T00:00:00Z;9999-12-31T00:00:00Z;[5502]
443043;Ausbildungskommission ;1980-04-01T00:00:00Z;9999-12-31T00:00:00Z;
132;Verkehrskommission des Ständerats ;1981-01-01T00:00:00Z;1991-11-25T00:00:00Z;
96;Delegation der eidgenössischen Räte für die Beziehungen zum europäischen Parlament ;1981-01-01T00:00:00Z;1991-12-31T00:00:00Z;
549;AC-Laboratorium Spiez ;1981-01-01T00:00:00Z;2003-12-31T00:00:00Z;
2019;Eidgenössische Rekurskommission für die Stiftung Pro Helvetia ;1981-01-01T00:00:00Z;2006-12-31T00:00:00Z;[5892710]
868;Kommission für ausländische Entschädigungen ;1981-01-01T00:00:00Z;9999-12-31T00:00:00Z;[5601]
1782;Beratende Kommission für Flüchtlingsfragen ;1981-01-01T00:00:00Z;9999-12-31T00:00:00Z;
1976;Eidgenössische Kommission für Tierversuche ;1981-01-01T00:00:00Z;9999-12-31T00:00:00Z;
2411;Kommission für Konjunktur- und Sozialstatistik ;1981-01-01T00:00:00Z;9999-12-31T00:00:00Z;
2730;Rekurskommission für ausländische Entschädigungen ;1981-01-01T00:00:00Z;9999-12-31T00:00:00Z;
3344847;Eidgenössische Kommission für Ausländerprobleme ;1982-01-01T00:00:00Z;1995-12-31T00:00:00Z;
461475;Eidgenössische Rekurskommission für die Unfallversicherung ;1982-01-01T00:00:00Z;2006-12-31T00:00:00Z;[5893657]
504349;Eidgenössische Fachkommission für Höhere Wirtschafts- und Verwaltungsschulen ;1982-01-01T00:00:00Z;9999-12-31T00:00:00Z;
1217661;Vereinigung zur Förderung des inländischen Gemüsesamenanbaus (dt) ;1982-01-01T00:00:00Z;9999-12-31T00:00:00Z;[2086355]
1968;Eidgenössische Kommission für die Sicherheit von Kernanlagen ;1983-01-01T00:00:00Z;2007-12-31T00:00:00Z;[5614]
5401356;Eidgenössische Kommission für Flüchtlingsfragen ;1983-01-01T00:00:00Z;2007-12-31T00:00:00Z;[5406743]
2232;Hauptabteilung für die Sicherheit der Kernanlagen ;1983-01-01T00:00:00Z;2008-12-31T00:00:00Z;
793;Bundesamt für wirtschaftliche Landesversorgung ;1983-01-01T00:00:00Z;9999-12-31T00:00:00Z;[4665]
1490;Schweizerische Vertretung, Riad ;1983-01-01T00:00:00Z;9999-12-31T00:00:00Z;[6680]
1855;Delegierter für wirtschaftliche Landesversorgung ;1983-01-01T00:00:00Z;9999-12-31T00:00:00Z;
4044382;Verein Feministische Wissenschaft Schweiz ;1983-01-01T00:00:00Z;9999-12-31T00:00:00Z;[4035597]
995;Schweizerische Arbeitsgemeinschaft Informations- und Dokumentationsstelle für Jugendfragen ;1984-01-01T00:00:00Z;1989-12-31T00:00:00Z;
512;Grundbuchamt ;1984-01-01T00:00:00Z;1990-12-31T00:00:00Z;
502;Dienst für Datenschutz ;1984-01-01T00:00:00Z;1993-12-31T00:00:00Z;
5892736;Rekurskommission für Forschungsförderung ;1984-01-01T00:00:00Z;2006-12-31T00:00:00Z;[5892754]
809;Unabhängige Beschwerdeinstanz für Radio und Fernsehen ;1984-01-01T00:00:00Z;9999-12-31T00:00:00Z;[6940]
1353;Bruno Kreisky Archiv ;1984-01-01T00:00:00Z;9999-12-31T00:00:00Z;[3758]
31037964;Schweizerische Vertretung, Toulouse ;1984-01-01T00:00:00Z;9999-12-31T00:00:00Z;
460;Bundesamt für Forstwesen und Landschaftsschutz ;1985-01-01T00:00:00Z;1989-12-31T00:00:00Z;[4563]
518;Delegierter für das Flüchtlingswesen ;1985-01-01T00:00:00Z;1990-12-31T00:00:00Z;[4789]
4474100;Sektion Militärische Sicherheitsdienste ;1985-01-01T00:00:00Z;1993-12-31T00:00:00Z;[5767]
996;Schweizerischer Informationsservice für Jugendfragen ;1985-01-01T00:00:00Z;1999-12-31T00:00:00Z;[4225]
461473;Eidgenössische Beschwerdekommission der beruflichen Alters-, Hinterlassenen- und Invalidenvorsorge ;1985-01-01T00:00:00Z;2006-12-31T00:00:00Z;[5892894]
2574;Nationale Alarmzentrale ;1985-01-01T00:00:00Z;9999-12-31T00:00:00Z;[30396680]
980;Militärischer Frauendienst ;1986-01-01T00:00:00Z;1994-12-31T00:00:00Z;[4212, 2107347]
474;Schweizerische Geologische Dokumentationsstelle ;1986-01-01T00:00:00Z;1999-12-31T00:00:00Z;
414018;Schweizerische Vertretung, Maseru ;1986-01-01T00:00:00Z;2003-12-31T00:00:00Z;[414019]
1922;Eidgenössische Energieforschungskommission ;1986-01-01T00:00:00Z;9999-12-31T00:00:00Z;
2688;Beauftragter für die Überwachung der Preise ;1986-01-01T00:00:00Z;9999-12-31T00:00:00Z;[5720159]
119;Kommission des Ständerats für Gesundheit und Umwelt ;1987-01-01T00:00:00Z;1991-11-24T00:00:00Z;
142;Petitions- und Gewährleistungskommission des Ständerats ;1987-01-01T00:00:00Z;1992-12-31T00:00:00Z;
185;Direktion für Verwaltungsangelegenheiten und Aussendienst ;1987-01-01T00:00:00Z;1994-12-31T00:00:00Z;[4849]
26441952;Schweizerischer Verein für die Verminderung der Tabak- und Alkoholprobleme ;1987-01-01T00:00:00Z;1994-12-31T00:00:00Z;[26441953]
216;Schweizerische Vertretung, Dubai ;1987-01-01T00:00:00Z;9999-12-31T00:00:00Z;[6266]
5688678;Föderation der Schweizer Psychologinnen und Psychologen ;1987-01-01T00:00:00Z;9999-12-31T00:00:00Z;[5688680]
31037772;Schweizerische Vertretung, Monterrey ;1987-01-01T00:00:00Z;9999-12-31T00:00:00Z;
31172357;Pfadibewegung Schweiz ;1987-01-01T00:00:00Z;9999-12-31T00:00:00Z;[29541816]
754;Delegierter des Bundesrates für die 700-Jahrfeier der Eidgenossenschaft ;1988-01-01T00:00:00Z;1991-12-31T00:00:00Z;[4781]
867;Aktenkommission Kinder der Landstrasse ;1988-01-01T00:00:00Z;1993-12-31T00:00:00Z;[4422]
30741296;Fondskommission Kinder der Landstrasse ;1988-01-01T00:00:00Z;1993-12-31T00:00:00Z;[4422]
2062015;Aktion Begegnung 91 ;1988-01-01T00:00:00Z;2001-12-31T00:00:00Z;[2062017]
3235976;Swisscontrol Schweizerische Aktiengesellschaft für Flugsicherung ;1988-01-01T00:00:00Z;2001-12-31T00:00:00Z;
31215049;Stiftung Historisches Lexikon der Schweiz ;1988-01-01T00:00:00Z;2016-12-31T00:00:00Z;
417;Ständige Vertretung der Schweiz bei den Vereinten Nationen und den internationalen Organisationen in Wien ;1988-01-01T00:00:00Z;9999-12-31T00:00:00Z;[6869]
1530;Schweizerische Vertretung, Kathmandu ;1988-01-01T00:00:00Z;9999-12-31T00:00:00Z;[6620]
1828;Eidgenössisches Büro für die Gleichstellung von Frau und Mann ;1988-01-01T00:00:00Z;9999-12-31T00:00:00Z;[379283]
571370;Paul-Scherrer-Institut ;1988-01-01T00:00:00Z;9999-12-31T00:00:00Z;
6837092;Schweizerische Vertretung, Nouméa ;1988-01-01T00:00:00Z;9999-12-31T00:00:00Z;
145;Untersuchungskommissionen zur Abklärung von besonderen Vorkommnissen im Eidgenössischen Justiz und Polizeidepartement ;1989-01-01T00:00:00Z;1990-12-31T00:00:00Z;[5869]
490;Ombudsmann für Daten der Bundesanwaltschaft ;1989-01-01T00:00:00Z;1993-12-31T00:00:00Z;[5841]
2030;Eidgenössische Sportschule Magglingen ;1989-01-01T00:00:00Z;1998-12-31T00:00:00Z;
477;Landeshydrologie und -geologie ;1989-01-01T00:00:00Z;1999-12-31T00:00:00Z;[5474]
3365061;Dienst für Gesamtverkehrsfragen ;1989-01-01T00:00:00Z;2000-12-31T00:00:00Z;
461;Eidgenössische Forstdirektion ;1989-01-01T00:00:00Z;2005-12-31T00:00:00Z;[495067]
485;Bundesamt für Umwelt, Wald und Landschaft ;1989-01-01T00:00:00Z;2005-12-31T00:00:00Z;[4648]
432;Bundesamt für Kultur ;1989-01-01T00:00:00Z;9999-12-31T00:00:00Z;[4610]
2000;Eidgenössische Materialprüfungs- und Forschungsanstalt ;1989-01-01T00:00:00Z;9999-12-31T00:00:00Z;
2848;Eidgenössische Forschungsanstalt für Wald, Schnee und Landschaft ;1989-01-01T00:00:00Z;9999-12-31T00:00:00Z;
2876;Schweizerische Zentralstelle für die Bekämpfung des illegalen Betäubungsmittelverkehrs ;1989-01-01T00:00:00Z;9999-12-31T00:00:00Z;
396364;Dokumentenzentrale ;1989-02-01T00:00:00Z;9999-12-31T00:00:00Z;
31653642;Vereinigung der integriert produzierenden Bauern und Bäuerinnen IP-Suisse ;1989-05-29T00:00:00Z;9999-12-31T00:00:00Z;[31653648, 31756429]
146;parlamentarischen Untersuchungskommissionen zur besonderen Klärung von Vorkommnissen von grosser Tragweite im Eidgenössischen Militärdepartement ;1990-01-01T00:00:00Z;1991-12-31T00:00:00Z;[5873]
492;Arbeitsgruppe Kreis zur Aufarbeitung des Staatsschutzes ;1990-01-01T00:00:00Z;1992-12-31T00:00:00Z;[4463]
1004;Arbeitsgruppe Napf ;1990-01-01T00:00:00Z;1997-12-31T00:00:00Z;[4233]
3335082;Informatik-Konferenz Bund ;1990-01-01T00:00:00Z;2000-12-31T00:00:00Z;
491;Sonderbeauftragter für Staatsschutzakten ;1990-01-01T00:00:00Z;2001-12-31T00:00:00Z;[6822]
748;Bundesamt für Informatik ;1990-01-01T00:00:00Z;2001-12-31T00:00:00Z;[4599]
67;Verwaltungskontrolle des Bundesrats ;1990-01-01T00:00:00Z;2002-12-31T00:00:00Z;[6983]
149;Parlamentarische Verwaltungskontrollstelle ;1990-01-01T00:00:00Z;2003-12-31T00:00:00Z;
519;Bundesamt für Flüchtlinge ;1990-01-01T00:00:00Z;2004-12-31T00:00:00Z;[4560]
2222;Gruppe für Wissenschaft und Forschung ;1990-01-01T00:00:00Z;2004-12-31T00:00:00Z;
1878;Dienststelle für Verwaltungskontrolle ;1990-01-01T00:00:00Z;9999-12-31T00:00:00Z;
481;Stab der Gruppe für Wissenschaft und Forschung ;1991-01-01T00:00:00Z;1999-12-31T00:00:00Z;[6837]
24738133;Eidgenössische Rekurskommission für die Wasserwirtschaft ;1991-01-01T00:00:00Z;1999-12-31T00:00:00Z;[24744331]
688;Informatikbrigade 34 ;1991-01-01T00:00:00Z;2003-12-31T00:00:00Z;[5481]
97;Kommission des Nationalrats für Wirtschaft und Abgaben ;1991-01-01T00:00:00Z;9999-12-31T00:00:00Z;
98;Kommission des Ständerats für Wirtschaft und Abgaben ;1991-01-01T00:00:00Z;9999-12-31T00:00:00Z;
99;Kommission des Nationalrats für Verkehr und Fernmeldewesen ;1991-01-01T00:00:00Z;9999-12-31T00:00:00Z;
101;Kommission des Nationalrats für Wissenschaft, Bildung und Kultur ;1991-01-01T00:00:00Z;9999-12-31T00:00:00Z;
106;Kommission des Ständerats für Wissenschaft, Bildung und Kultur ;1991-01-01T00:00:00Z;9999-12-31T00:00:00Z;
107;Sicherheitspolitische Kommission des Nationalrats ;1991-01-01T00:00:00Z;9999-12-31T00:00:00Z;
108;Sicherheitspolitische Kommission des Ständerats ;1991-01-01T00:00:00Z;9999-12-31T00:00:00Z;
109;Kommission des Nationalrats für Rechtsfragen ;1991-01-01T00:00:00Z;9999-12-31T00:00:00Z;
110;Kommission des Ständerats für Rechtsfragen ;1991-01-01T00:00:00Z;9999-12-31T00:00:00Z;
111;Staatspolitische Kommission des Nationalrats ;1991-01-01T00:00:00Z;9999-12-31T00:00:00Z;
112;Staatspolitische Kommission des Ständerats ;1991-01-01T00:00:00Z;9999-12-31T00:00:00Z;
113;Aussenpolitische Kommission des Nationalrats ;1991-01-01T00:00:00Z;9999-12-31T00:00:00Z;
114;Aussenpolitische Kommission des Ständerats ;1991-01-01T00:00:00Z;9999-12-31T00:00:00Z;
115;Kommission des Nationalrats für soziale Sicherheit und Gesundheit ;1991-01-01T00:00:00Z;9999-12-31T00:00:00Z;
120;Kommission des Ständerats für soziale Sicherheit und Gesundheit ;1991-01-01T00:00:00Z;9999-12-31T00:00:00Z;
121;Kommission des Nationalrats für Umwelt, Raumplanung und Energie ;1991-01-01T00:00:00Z;9999-12-31T00:00:00Z;
122;Kommission des Ständerats für Umwelt, Raumplanung und Energie ;1991-01-01T00:00:00Z;9999-12-31T00:00:00Z;
123;Kommission des Nationalrats für öffentliche Bauten ;1991-01-01T00:00:00Z;9999-12-31T00:00:00Z;
124;Kommission des Ständerats für öffentliche Bauten ;1991-01-01T00:00:00Z;9999-12-31T00:00:00Z;
1669;Eidgenössisches Amt für Grundbuch- und Bodenrecht ;1991-01-01T00:00:00Z;9999-12-31T00:00:00Z;
2068916;Saatzuchtgenossenschaft Düdingen ;1991-01-01T00:00:00Z;9999-12-31T00:00:00Z;[2086358]
31245719;Fonds Landschaft Schweiz FLS;1991-01-01T00:00:00Z;9999-12-31T00:00:00Z;[31245727]
395633;Subkommission des Nationalrates für Europafragen ;1991-11-25T00:00:00Z;9999-12-31T00:00:00Z;
395634;Subkommission des Ständerates für Europafragen ;1991-11-25T00:00:00Z;9999-12-31T00:00:00Z;
544;Generalsekretariat des eidgenössischen Militärdepartements ;1992-01-01T00:00:00Z;1997-12-31T00:00:00Z;[417711]
810;Stab für Kontrolle und Koordination der neuen Eisenbahnalpentransversale ;1992-01-01T00:00:00Z;1998-12-31T00:00:00Z;[6844]
1132473;Schweizerische Vertretung, Calcutta ;1992-01-01T00:00:00Z;2002-12-31T00:00:00Z;
873;Rekurskommission des eidgenössischen Volkswirtschaftsdepartements ;1992-01-01T00:00:00Z;2006-12-31T00:00:00Z;[6001]
1591;Schweizerische Asylrekurskommission ;1992-01-01T00:00:00Z;2006-12-31T00:00:00Z;[31596815, 6037]
461480;Personalrekurskommission ;1992-01-01T00:00:00Z;2006-12-31T00:00:00Z;[5892058]
901;Bundesamt für Kommunikation ;1992-01-01T00:00:00Z;9999-12-31T00:00:00Z;[4606]
1010;Radio e Televisiun Rumantscha ;1992-01-01T00:00:00Z;9999-12-31T00:00:00Z;[4239]
348094;Schweizerische Vertretung, Tirana ;1992-01-01T00:00:00Z;9999-12-31T00:00:00Z;[349216]
359020;Schweizerische Vertretung, Riga ;1992-01-01T00:00:00Z;9999-12-31T00:00:00Z;[8933054]
415977;Koordinationsstelle für das zivile Bauwesen ;1992-01-01T00:00:00Z;9999-12-31T00:00:00Z;
415978;Koordinationsstelle für das militärische Bauwesen ;1992-01-01T00:00:00Z;9999-12-31T00:00:00Z;
415985;Konferenz der Bauorgane des Bundes ;1992-01-01T00:00:00Z;9999-12-31T00:00:00Z;
426643;Institut für Viruskrankheiten und Immunprophylaxe ;1992-01-01T00:00:00Z;9999-12-31T00:00:00Z;
7372398;Schweizerische Vertretung, Kyiv ;1992-01-01T00:00:00Z;9999-12-31T00:00:00Z;[7372436]
30284655;Konferenz der Gleichstellungs- und Frauenbeauftragten an Schweizer Universitäten und Hochschulen ;1992-01-01T00:00:00Z;9999-12-31T00:00:00Z;[30315981]
100;Kommission des Ständerats für Verkehr und Fernmeldewesen ;1992-02-01T00:00:00Z;9999-12-31T00:00:00Z;
128;Verwaltungsdelegation der eidgenössischen Räte ;1992-02-01T00:00:00Z;9999-12-31T00:00:00Z;
426633;Wohlfahrtskasse des Zollpersonals ;1992-08-10T00:00:00Z;9999-12-31T00:00:00Z;
2728;Rekurskommission EMD ;1993-01-01T00:00:00Z;1997-12-31T00:00:00Z;[5992]
902;Bundespolizei ;1993-01-01T00:00:00Z;1999-12-31T00:00:00Z;
3528779;Militärische Führungsschule ;1993-01-01T00:00:00Z;2002-12-31T00:00:00Z;[4035598]
493;Eidgenössischer Datenschutzbeauftragter ;1993-01-01T00:00:00Z;2006-12-31T00:00:00Z;[4883]
878;Eidgenössische Datenschutzkommission ;1993-01-01T00:00:00Z;2006-12-31T00:00:00Z;[5093]
460908;ETH-Rekurskommission ;1993-01-01T00:00:00Z;2006-12-31T00:00:00Z;[5892812]
461479;Rekurskommission für die Aufsicht über die Privatversicherung ;1993-01-01T00:00:00Z;2006-12-31T00:00:00Z;[5892213]
461481;Steuerrekurskommission ;1993-01-01T00:00:00Z;2006-12-31T00:00:00Z;[5892171]
461486;Rekurskommission für die Staatshaftung ;1993-01-01T00:00:00Z;2006-12-31T00:00:00Z;[5892143]
5866890;Rekurskommission für Geistiges Eigentum ;1993-01-01T00:00:00Z;2006-12-31T00:00:00Z;[5892433]
415;Schweizerische Delegation bei der Organisation für Sicherheit und Zusammenarbeit in Europa, Wien ;1993-01-01T00:00:00Z;9999-12-31T00:00:00Z;[6053]
422;Ständige Vertretung der Schweiz bei FAO, IFAD und WFP, Rom ;1993-01-01T00:00:00Z;9999-12-31T00:00:00Z;[6867]
2709;ETH-Rat ;1993-01-01T00:00:00Z;9999-12-31T00:00:00Z;
392032;Sekretariat italienischer Sprache ;1993-01-01T00:00:00Z;9999-12-31T00:00:00Z;
461485;Schiedskommission Eisenbahngesetz ;1993-01-01T00:00:00Z;9999-12-31T00:00:00Z;
1170272;Bereich der Eidgenössischen Technischen Hochschulen ;1993-01-01T00:00:00Z;9999-12-31T00:00:00Z;
2077528;Schweizerische Vertretung, Taschkent ;1993-01-01T00:00:00Z;9999-12-31T00:00:00Z;[2083475]
2119514;Geschäftsprüfungsdelegation der eidgenössischen Räte ;1993-01-01T00:00:00Z;9999-12-31T00:00:00Z;
3234318;Abteilung Strukturverbesserung ;1993-01-01T00:00:00Z;9999-12-31T00:00:00Z;
4028624;Schweizerische Vertretung, Almaty ;1993-01-01T00:00:00Z;9999-12-31T00:00:00Z;[6288281]
5080121;Schweizerische Vertretung, Taipei ;1993-01-01T00:00:00Z;9999-12-31T00:00:00Z;[5080223]
5293052;Eidgenössische Schiedskommission für die Verwertung der Urheberrechte und verwandten Schutzrechten ;1993-01-01T00:00:00Z;9999-12-31T00:00:00Z;
5353429;Eidgenössische Forstliche Wählbarkeitskommission ;1993-01-01T00:00:00Z;9999-12-31T00:00:00Z;
6531579;Schweizerische Vertretung, Ljubljana ;1993-01-01T00:00:00Z;9999-12-31T00:00:00Z;[6531583]
29388613;Schweizerische Stiftung für audiovisuelle Bildungsangebote ;1993-01-01T00:00:00Z;9999-12-31T00:00:00Z;[29388605]
2890;Eidgenössische Rekurskommissionen des Finanzdepartements ;1994-01-01T00:00:00Z;2006-12-31T00:00:00Z;[3362516]
29383837;Assemblée Interjurassienne ;1994-01-01T00:00:00Z;2017-12-31T00:00:00Z;[31596835, 31725431, 30319296]
2064080;Schweizer Saatgutproduzentenverband ;1994-01-01T00:00:00Z;9999-12-31T00:00:00Z;[2068630]
31037300;Schweizerische Vertretung, Ho Chi Minh City ;1994-01-01T00:00:00Z;9999-12-31T00:00:00Z;
31037513;Schweizerische Vertretung, Porto Alegre ;1994-01-01T00:00:00Z;9999-12-31T00:00:00Z;
147;Parlamentarischen Untersuchungskommissionen zur Abklärung von Organisations- und Führungsproblemen bei der Pensionskasse des Bundes (PKB) ;1995-01-01T00:00:00Z;1996-12-31T00:00:00Z;[5871]
569253;Ressourcen im Generalsekretariat des eidgenössischen Departements für auswärtige Angelegenheiten ;1995-01-01T00:00:00Z;2002-12-31T00:00:00Z;
461483;Rekurskommission für öffentliches Beschaffungswesen ;1995-01-01T00:00:00Z;2006-12-31T00:00:00Z;[5868242]
3344849;Eidgenössische Ausländerkommission ;1995-01-01T00:00:00Z;2007-12-31T00:00:00Z;[5406773]
349046;Verein Schweizerische Landesausstellung, Neuenburg ;1995-01-01T00:00:00Z;2008-12-31T00:00:00Z;[2058069]
22600015;Kommission für Technologie und Innovation ;1995-01-01T00:00:00Z;2017-12-31T00:00:00Z;[22601252]
